---------- Consulta 1 ----------
{'load_database': ['Airports']}
generator
Aeropuerto(id='00A', nombre='heliport', latitud=40.07080078125, longitud=-74.93360137939453, iso='US')
Aeropuerto(id='04IL', nombre='small_airport', latitud=40.6375007629, longitud=-89.0070037842, iso='US')
Aeropuerto(id='04IN', nombre='seaplane_base', latitud=41.701389, longitud=-85.113056, iso='US')
Aeropuerto(id='04IS', nombre='small_airport', latitud=40.1786003112793, longitud=-88.56900024414062, iso='US')
Aeropuerto(id='04KS', nombre='heliport', latitud=38.97890090942383, longitud=-95.2197036743164, iso='US')
Aeropuerto(id='04KY', nombre='small_airport', latitud=37.135101318359375, longitud=-85.78939819335938, iso='US')
Aeropuerto(id='04LA', nombre='heliport', latitud=30.051111, longitud=-90.702222, iso='US')
Aeropuerto(id='04LL', nombre='small_airport', latitud=42.13610076904297, longitud=-88.28759765625, iso='US')
Aeropuerto(id='04LS', nombre='heliport', latitud=30.44610023498535, longitud=-91.10530090332031, iso='US')
Aeropuerto(id='04MA', nombre='closed', latitud=42.8097991943, longitud=-71.1391983032, iso='US')
Aeropuerto(id='04MD', nombre='heliport', latitud=39.51810073852539, longitud=-75.82140350341797, iso='US')
Aeropuerto(id='04ME', nombre='small_airport', latitud=44.66669845581055, longitud=-69.8938980102539, iso='US')
Aeropuerto(id='04MI', nombre='small_airport', latitud=42.53450012207031, longitud=-84.62830352783203, iso='US')
Aeropuerto(id='04MN', nombre='small_airport', latitud=47.985801696777344, longitud=-94.68689727783203, iso='US')
Aeropuerto(id='04MO', nombre='small_airport', latitud=39.30120086669922, longitud=-91.45149993896484, iso='US')
Aeropuerto(id='04MS', nombre='small_airport', latitud=32.939601898199996, longitud=-90.8373031616, iso='US')
Aeropuerto(id='04MT', nombre='small_airport', latitud=47.13749777779999, longitud=-106.488095, iso='US')
Aeropuerto(id='04NC', nombre='heliport', latitud=35.739200592, longitud=-78.7822036743, iso='US')
Aeropuerto(id='04NE', nombre='small_airport', latitud=41.159999847399995, longitud=-101.299003601, iso='US')
Aeropuerto(id='04NJ', nombre='small_airport', latitud=39.596801757799994, longitud=-75.2334976196, iso='US')
Aeropuerto(id='04NV', nombre='small_airport', latitud=35.7555007935, longitud=-115.665000916, iso='US')
Aeropuerto(id='04NY', nombre='small_airport', latitud=42.262298584, longitud=-73.6961975098, iso='US')
Aeropuerto(id='04OG', nombre='heliport', latitud=45.530833, longitud=-123.085556, iso='US')
Aeropuerto(id='04OH', nombre='closed', latitud=41.2477, longitud=-81.100701, iso='US')
Aeropuerto(id='04OK', nombre='heliport', latitud=36.1152992249, longitud=-97.079498291, iso='US')
Aeropuerto(id='04OR', nombre='small_airport', latitud=44.7499008179, longitud=-120.200996399, iso='US')
Aeropuerto(id='04PA', nombre='heliport', latitud=39.87929916379999, longitud=-75.2287979126, iso='US')
Aeropuerto(id='04PN', nombre='heliport', latitud=40.0306619, longitud=-75.63021, iso='US')
Aeropuerto(id='04SC', nombre='heliport', latitud=34.8405990601, longitud=-82.60690307620001, iso='US')
Aeropuerto(id='04SD', nombre='heliport', latitud=44.993124, longitud=-101.243011, iso='US')
Aeropuerto(id='04TA', nombre='heliport', latitud=30.271041666699997, longitud=-97.7446975708, iso='US')
Aeropuerto(id='04TE', nombre='heliport', latitud=29.700199127199998, longitud=-95.38739776610001, iso='US')
Aeropuerto(id='04TN', nombre='small_airport', latitud=36.183300018299995, longitud=-82.67890167239999, iso='US')
Aeropuerto(id='04TS', nombre='heliport', latitud=30.553499221800003, longitud=-97.60610198970001, iso='US')
Aeropuerto(id='04TX', nombre='small_airport', latitud=31.7322006226, longitud=-97.36889648440001, iso='US')
Aeropuerto(id='04UT', nombre='small_airport', latitud=37.0083007812, longitud=-110.794998169, iso='US')
Aeropuerto(id='04V', nombre='small_airport', latitud=38.0990833, longitud=-106.1743889, iso='US')
Aeropuerto(id='04VA', nombre='heliport', latitud=36.898, longitud=-82.078, iso='US')
Aeropuerto(id='04VG', nombre='small_airport', latitud=37.7144012451, longitud=-77.21179962160001, iso='US')
Aeropuerto(id='04VT', nombre='small_airport', latitud=44.4011001587, longitud=-72.26360321039999, iso='US')
Aeropuerto(id='04W', nombre='small_airport', latitud=46.0228004456, longitud=-92.895401001, iso='US')
Aeropuerto(id='04WA', nombre='small_airport', latitud=47.5817985535, longitud=-117.43699646, iso='US')
Aeropuerto(id='04WI', nombre='small_airport', latitud=42.523399353, longitud=-88.0167007446, iso='US')
Aeropuerto(id='04WN', nombre='small_airport', latitud=46.963889, longitud=-119.641667, iso='US')
Aeropuerto(id='04WV', nombre='heliport', latitud=39.6536111111, longitud=-79.9561111111, iso='US')
Aeropuerto(id='04XS', nombre='heliport', latitud=32.5820999146, longitud=-97.1425018311, iso='US')
Aeropuerto(id='05AK', nombre='small_airport', latitud=61.66830063, longitud=-149.1880035, iso='US')
Aeropuerto(id='05AL', nombre='heliport', latitud=31.2311992645, longitud=-85.64969635010002, iso='US')
Aeropuerto(id='05AR', nombre='small_airport', latitud=36.000633, longitud=-93.57025, iso='US')
Aeropuerto(id='05AZ', nombre='heliport', latitud=32.682800293, longitud=-114.634002686, iso='US')
Aeropuerto(id='05B', nombre='seaplane_base', latitud=47.158901, longitud=-67.931999, iso='US')
Aeropuerto(id='05CA', nombre='heliport', latitud=34.137798309299995, longitud=-118.713996887, iso='US')
Aeropuerto(id='05CL', nombre='small_airport', latitud=38.6106987, longitud=-122.39099884, iso='US')
Aeropuerto(id='05CO', nombre='small_airport', latitud=40.2149839, longitud=-104.9844228, iso='US')
Aeropuerto(id='05CT', nombre='heliport', latitud=41.7737007141, longitud=-73.1162033081, iso='US')
Aeropuerto(id='05FA', nombre='small_airport', latitud=30.918899536132812, longitud=-86.21829986572266, iso='US')
Aeropuerto(id='05FD', nombre='heliport', latitud=25.960899353027344, longitud=-80.13919830322266, iso='US')
Aeropuerto(id='05FL', nombre='small_airport', latitud=26.523099899291992, longitud=-81.4083023071289, iso='US')
Aeropuerto(id='05GA', nombre='small_airport', latitud=32.0713996887207, longitud=-84.71440124511719, iso='US')
Aeropuerto(id='05IA', nombre='small_airport', latitud=43.13750076293945, longitud=-93.06829833984375, iso='US')
Aeropuerto(id='05ID', nombre='small_airport', latitud=45.914101, longitud=-114.835999, iso='US')
Aeropuerto(id='05II', nombre='small_airport', latitud=41.02870178222656, longitud=-84.99720001220703, iso='US')
Aeropuerto(id='05IL', nombre='small_airport', latitud=41.156700134277344, longitud=-88.0167007446289, iso='US')
Aeropuerto(id='05IN', nombre='small_airport', latitud=39.641998291015625, longitud=-86.50420379638672, iso='US')
Aeropuerto(id='05IS', nombre='small_airport', latitud=39.72589874267578, longitud=-89.26399993896484, iso='US')
Aeropuerto(id='05KS', nombre='small_airport', latitud=37.26620101928711, longitud=-95.95919799804688, iso='US')
Aeropuerto(id='05KY', nombre='small_airport', latitud=37.53689957, longitud=-84.40720367, iso='US')
Aeropuerto(id='05LA', nombre='small_airport', latitud=32.26530075073242, longitud=-91.69779968261719, iso='US')
Aeropuerto(id='05LL', nombre='heliport', latitud=41.7489013671875, longitud=-87.93509674072266, iso='US')
Aeropuerto(id='05LS', nombre='small_airport', latitud=31.252199172973633, longitud=-92.47579956054688, iso='US')
Aeropuerto(id='05M', nombre='heliport', latitud=34.7197, longitud=-97.213996, iso='US')
Aeropuerto(id='05MA', nombre='heliport', latitud=42.691200256347656, longitud=-70.91230010986328, iso='US')
Aeropuerto(id='05MD', nombre='small_airport', latitud=39.250099182128906, longitud=-76.2052001953125, iso='US')
Aeropuerto(id='05ME', nombre='small_airport', latitud=44.65700149536133, longitud=-67.55919647216797, iso='US')
Aeropuerto(id='05MN', nombre='heliport', latitud=47.5175001, longitud=-92.2302778, iso='US')
Aeropuerto(id='05MO', nombre='heliport', latitud=36.4297981262207, longitud=-89.68009948730469, iso='US')
Aeropuerto(id='05MS', nombre='heliport', latitud=32.31890106201172, longitud=-90.16809844970703, iso='US')
Aeropuerto(id='05NC', nombre='closed', latitud=34.008099, longitud=-78.2911, iso='US')
Aeropuerto(id='05NE', nombre='small_airport', latitud=41.7221984863, longitud=-98.3089981079, iso='US')
Aeropuerto(id='05NH', nombre='heliport', latitud=42.92390060424805, longitud=-70.95140075683594, iso='US')
Aeropuerto(id='05NJ', nombre='heliport', latitud=40.7140007019043, longitud=-74.03150177001953, iso='US')
Aeropuerto(id='05NV', nombre='small_airport', latitud=39.0311, longitud=-114.088219, iso='US')
Aeropuerto(id='05NY', nombre='heliport', latitud=43.551998138427734, longitud=-76.09020233154297, iso='US')
Aeropuerto(id='05OI', nombre='small_airport', latitud=41.28839874267578, longitud=-81.96260070800781, iso='US')
Aeropuerto(id='05OK', nombre='closed', latitud=35.8534, longitud=-97.567497, iso='US')
Aeropuerto(id='05OR', nombre='small_airport', latitud=45.44150161743164, longitud=-117.35099792480469, iso='US')
Aeropuerto(id='05PA', nombre='heliport', latitud=39.95479965209961, longitud=-75.1781997680664, iso='US')
Aeropuerto(id='05PN', nombre='heliport', latitud=40.30009841918945, longitud=-76.85800170898438, iso='US')
Aeropuerto(id='05PS', nombre='small_airport', latitud=40.142799377441406, longitud=-77.86190032958984, iso='US')
Aeropuerto(id='05S', nombre='small_airport', latitud=45.85150146484375, longitud=-123.24199676513672, iso='US')
Aeropuerto(id='05TA', nombre='small_airport', latitud=29.809099197387695, longitud=-96.26509857177734, iso='US')
Aeropuerto(id='05TE', nombre='small_airport', latitud=30.72209930419922, longitud=-97.79139709472656, iso='US')
Aeropuerto(id='05TN', nombre='closed', latitud=35.556998, longitud=-89.552903, iso='US')
Aeropuerto(id='05TS', nombre='small_airport', latitud=33.12929916381836, longitud=-97.35859680175781, iso='US')
Aeropuerto(id='05TX', nombre='small_airport', latitud=32.12919998168945, longitud=-97.4041976928711, iso='US')
Aeropuerto(id='05UT', nombre='small_airport', latitud=37.03329849243164, longitud=-110.31700134277344, iso='US')
Aeropuerto(id='05V', nombre='small_airport', latitud=37.41109848022461, longitud=-105.552001953125, iso='US')
Aeropuerto(id='05VA', nombre='small_airport', latitud=37.22420120239258, longitud=-78.4186019897461, iso='US')
Aeropuerto(id='05VT', nombre='heliport', latitud=45.013301849365234, longitud=-73.08670043945312, iso='US')
Aeropuerto(id='05WA', nombre='heliport', latitud=47.64820098876953, longitud=-117.41400146484375, iso='US')
Aeropuerto(id='05WI', nombre='small_airport', latitud=42.651100158691406, longitud=-88.74590301513672, iso='US')
Aeropuerto(id='05WN', nombre='small_airport', latitud=48.702222, longitud=-118.0475, iso='US')
Aeropuerto(id='05XS', nombre='small_airport', latitud=33.07929992675781, longitud=-91.54319763183594, iso='US')
Aeropuerto(id='05Y', nombre='small_airport', latitud=46.30379867553711, longitud=-95.43949890136719, iso='US')
Aeropuerto(id='06AK', nombre='small_airport', latitud=61.627619, longitud=-149.575331, iso='US')
Aeropuerto(id='06AL', nombre='heliport', latitud=31.388399124145508, longitud=-85.97239685058594, iso='US')
Aeropuerto(id='06AR', nombre='small_airport', latitud=35.544498443603516, longitud=-92.18489837646484, iso='US')
Aeropuerto(id='06AZ', nombre='heliport', latitud=33.28580093383789, longitud=-111.75299835205078, iso='US')
Aeropuerto(id='06B', nombre='seaplane_base', latitud=44.907001495399996, longitud=-68.8050003052, iso='US')
Aeropuerto(id='06CA', nombre='heliport', latitud=34.87080001831055, longitud=-116.83399963378906, iso='US')
Aeropuerto(id='06CL', nombre='heliport', latitud=35.15719985961914, longitud=-118.28900146484375, iso='US')
Aeropuerto(id='06CO', nombre='small_airport', latitud=37.38750076293945, longitud=-103.69100189208984, iso='US')
Aeropuerto(id='06FA', nombre='small_airport', latitud=26.90839958190918, longitud=-80.32890319824219, iso='US')
Aeropuerto(id='06FD', nombre='small_airport', latitud=28.641700744628906, longitud=-81.88500213623047, iso='US')
Aeropuerto(id='06FL', nombre='heliport', latitud=27.953399658203125, longitud=-82.8042984008789, iso='US')
Aeropuerto(id='06GA', nombre='heliport', latitud=33.75339889526367, longitud=-84.16210174560547, iso='US')
Aeropuerto(id='06I', nombre='seaplane_base', latitud=38.43339920043945, longitud=-86.69110107421875, iso='US')
Aeropuerto(id='06IA', nombre='small_airport', latitud=41.841400146484375, longitud=-91.83429718017578, iso='US')
Aeropuerto(id='06ID', nombre='small_airport', latitud=43.46269989013672, longitud=-116.35900115966797, iso='US')
Aeropuerto(id='06IL', nombre='small_airport', latitud=41.5994987487793, longitud=-88.86990356445312, iso='US')
Aeropuerto(id='06IN', nombre='closed', latitud=39.282799, longitud=-87.303596, iso='US')
Aeropuerto(id='06IS', nombre='small_airport', latitud=40.5463981628418, longitud=-91.27429962158203, iso='US')
Aeropuerto(id='06KS', nombre='heliport', latitud=37.69580078125, longitud=-97.37249755859375, iso='US')
Aeropuerto(id='06KY', nombre='heliport', latitud=37.525901794433594, longitud=-83.34519958496094, iso='US')
Aeropuerto(id='06LA', nombre='heliport', latitud=29.84600067138672, longitud=-90.02780151367188, iso='US')
Aeropuerto(id='06LL', nombre='closed', latitud=41.8736, longitud=-88.496901, iso='US')
Aeropuerto(id='06LS', nombre='heliport', latitud=30.70789909362793, longitud=-91.32019805908203, iso='US')
Aeropuerto(id='06MA', nombre='heliport', latitud=42.69060134887695, longitud=-71.60900115966797, iso='US')
Aeropuerto(id='06MD', nombre='heliport', latitud=39.29140090942383, longitud=-76.54630279541016, iso='US')
Aeropuerto(id='06ME', nombre='heliport', latitud=44.415247, longitud=-70.844275, iso='US')
Aeropuerto(id='06MI', nombre='heliport', latitud=42.2510986328125, longitud=-84.39140319824219, iso='US')
Aeropuerto(id='06MN', nombre='small_airport', latitud=47.6519012451, longitud=-92.41670227050001, iso='US')
Aeropuerto(id='06MO', nombre='small_airport', latitud=39.23059844970703, longitud=-94.80439758300781, iso='US')
Aeropuerto(id='06MT', nombre='small_airport', latitud=48.55830001831055, longitud=-112.10900115966797, iso='US')
Aeropuerto(id='06N', nombre='small_airport', latitud=41.43199920654297, longitud=-74.3916015625, iso='US')
Aeropuerto(id='06NC', nombre='small_airport', latitud=34.82749938964844, longitud=-78.9302978515625, iso='US')
Aeropuerto(id='06ND', nombre='small_airport', latitud=46.7489013671875, longitud=-101.66899871826172, iso='US')
Aeropuerto(id='06NE', nombre='heliport', latitud=40.68000030517578, longitud=-95.86170196533203, iso='US')
Aeropuerto(id='06NH', nombre='small_airport', latitud=42.92839813232422, longitud=-70.97309875488281, iso='US')
Aeropuerto(id='06NJ', nombre='closed', latitud=39.950102, longitud=-74.999603, iso='US')
Aeropuerto(id='06NV', nombre='small_airport', latitud=39.098333, longitud=-114.150277, iso='US')
Aeropuerto(id='06NY', nombre='small_airport', latitud=42.84280014038086, longitud=-76.44529724121094, iso='US')
Aeropuerto(id='06O1', nombre='heliport', latitud=41.11479949951172, longitud=-80.65699768066406, iso='US')
Aeropuerto(id='06OH', nombre='small_airport', latitud=41.50979995727539, longitud=-80.59120178222656, iso='US')
Aeropuerto(id='06OI', nombre='small_airport', latitud=39.734798431396484, longitud=-84.3822021484375, iso='US')
Aeropuerto(id='06OK', nombre='heliport', latitud=36.54169845581055, longitud=-94.83360290527344, iso='US')
Aeropuerto(id='06OR', nombre='small_airport', latitud=45.4650993347168, longitud=-123.08000183105469, iso='US')
Aeropuerto(id='06PA', nombre='small_airport', latitud=41.995792, longitud=-78.288152, iso='US')
Aeropuerto(id='06PN', nombre='heliport', latitud=40.382733, longitud=-76.772533, iso='US')
Aeropuerto(id='06PS', nombre='heliport', latitud=40.40230178833008, longitud=-79.92130279541016, iso='US')
Aeropuerto(id='06R', nombre='small_airport', latitud=29.9419002532959, longitud=-96.24610137939453, iso='US')
Aeropuerto(id='06SN', nombre='small_airport', latitud=37.583900451660156, longitud=-97.25309753417969, iso='US')
Aeropuerto(id='06TA', nombre='small_airport', latitud=30.90850067138672, longitud=-97.11689758300781, iso='US')
Aeropuerto(id='06TE', nombre='small_airport', latitud=30.312700271606445, longitud=-95.02690124511719, iso='US')
Aeropuerto(id='06TN', nombre='small_airport', latitud=35.69729995727539, longitud=-86.95690155029297, iso='US')
Aeropuerto(id='06TS', nombre='closed', latitud=32.120701, longitud=-96.179101, iso='US')
Aeropuerto(id='06TX', nombre='small_airport', latitud=30.057600021362305, longitud=-95.81289672851562, iso='US')
Aeropuerto(id='06VA', nombre='small_airport', latitud=38.249000549316406, longitud=-78.85530090332031, iso='US')
Aeropuerto(id='06WA', nombre='heliport', latitud=47.68629837036133, longitud=-117.197998046875, iso='US')
Aeropuerto(id='06WI', nombre='small_airport', latitud=45.66270065307617, longitud=-92.45020294189453, iso='US')
